"1""-2""","2""-3""","3""-4""","4""-5""","5""-6""","6""-12""",Alpine Gardening,B (Boron),Bark,Pollinated by Bats,Beach Front,Attracts Bees,Pollinated by Beetles,Bi-Color,Attracts Birds,Blue,Bog gardening,Brown,Bulb,Propagate by Bulbs,Pollinated by Bumblebees,Attracts Butterflies,Ca (Calcium),Cactus/Succulent,Can handle transplanting,Carnivorous,Caudex,Co (Cobalt),Coarse Soil,Cooked,Cooked greens,Corm,Propagate by Corms,Propagate by Crowns,Cu (Copper),Culinary Herb,Cut Flower,Propagate by Cuttings: Cane,Propagate by Cuttings: Leaf,Cuttings: Root,Propagate by Cuttings: Stem,Propagate by Cuttings: Tip,Deer Resistant,Dioecious,Propagate by Division,Dried Flower,Drought tolerant,Dry,Dry Mesic,Dye production,Endangered,Epiphytic,Erosion control,Espalier,Extremely acid (3.5 – 4.4),Fe (Iron),Fermented,Fern,Fine Soil,Fire Resistant,Pollinated by Flies,Flood Resistant,Flowering Tree,Flowers,Flowers Blooms on new wood,Flowers Blooms on old wood,Flowers Fragrant,Flowers Inconspicuous,Flowers Malodorous,Flowers Nocturnal,Flowers Showy,Fruit,Fruit is poisonous,Fruit Dehiscent,Fruit Edible to birds,Fruit Indehiscent,Fruit Pops open explosively when ripe,Fruit Showy,Fruiting Time Fall,Fruiting Time Late fall or early winter,Fruiting Time Late spring or early summer,Fruiting Time Late summer or early fall,Fruiting Time Late winter or early spring,Fruiting Time Spring,Fruiting Time Summer,Fruiting Time Winter,Fruiting Time Year Round,Full Shade,Full Sun,Full Sun to Partial Shade,Genus,Goes Dormant,Gopher and Vole Resistant,Grass/Grass-like,Green,Groundcover,Herb/Forb,Houseplant,Pollinated by Hoverflies,Humidity tolerant,Attracts Hummingbirds,In Water,K (Potassium),Lavender,Layering,Leaves,Leaves are poisonous,Leaves Broadleaf,Leaves Deciduous,Leaves Evergreen,Leaves Fragrant,Leaves Glaucous,Leaves Good fall color,Leaves Malodorous,Leaves Needled,Leaves Other,Leaves Semi-evergreen,Leaves Spring ephemeral,Leaves Unusual foliage color,Leaves Variegated,Mauve,Maximum recommended zone,Medicinal Herb,Medium Soil,Mesic,Mg (Magnesium),Pollinated by Midges,Minimum cold hardiness,Mn (Manganese),Moderately acid (5.6 – 6.0),Moderately alkaline (7.9 – 8.4),Monocarpic,Monoecious,Pollinated by Moths and Butterflies,Multi-Color,Na (Sodium),Needs excellent drainage in pots,Needs repotting every 2 to 3 years,Neutral (6.6 – 7.3),Nitrogen fixer,Not suitable for containers,Propagate by Offsets,Orange,Attracts Other Beneficial Insects,"Over 12""",P (Phosphorus),Partial Shade to Full Shade,Partial or Dappled Shade,Patio/Ornamental/Small Tree,Pink,Pollution Tolerant,Provide darkness to seeds,Provide light to seeds,Provides winter interest,Purple,Rabbit Resistant,Raw,Red,Rhizome,Roots,Roots are poisonous,Russet,S (Sulfur),Salad greens,Salt tolerant,Sap,Scarify seeds,Seeds are hydrophilic,Seeds or Nuts,Pollinated by Self,Self fertile,Shade Tree,Shrub,Si (Silicon),Slightly acid (6.1 – 6.5),Slightly alkaline (7.4 – 7.8),Sow in situ,Species,Squirrel Resistant,Start indoors,Stem,Propagate by Stolons and runners,Stratify seeds,Street Tree,Strongly acid (5.1 – 5.5),Strongly alkaline (8.5 – 9.0),Suitable as Annual,Suitable for forage,Suitable for hanging baskets,Suitable for miniature gardens,Suitable for wintersowing,Suitable in 1 gallon,Suitable in 3 gallon or larger,Taproot,Tea,Terrariums,Tolerates dry shade,Tolerates foot traffic,Tolerates poor soil,Tree,Tuber,"Under 1""",Useful for timber production,Varieties,Pollinated by Various insects,Vegetable,Very strongly acid (4.5 – 5.0),Vine,Pollinated by Wasps,Pollinated by Water,Water gardens,Wet,Wet Mesic,White,Will Naturalize,Will not come true from seed,Pollinated by Wind,Windbreak or Hedge,With thorns/spines/prickles/teeth,Xeriscapic,Yellow,Zn (Zinc),Min Height,Max Height,Min Spread,Max Spread,Coppice Potential,Duration,Fertility Requirement,Foliage Porosity Summer,Growth Form,Growth Rate,Known Allelopath,State and Province,Vegetative Spread Rate,Growth Spring,Growth Summer,Growth Fall,Growth Winter,Northeast,Southeast,Midwest,Plains,Pacific,Flower Time Early Spring,Flower Time Mid Spring,Flower Time Late Spring,Flower Time Early Summer,Flower Time Mid Summer,Flower Time Late Summer,Flower Time Fall,Flower Time Winter,Award Winner
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,Agastache,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,True,True,False,False,4.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,urticifolia,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/79744/Nettleleaf-giant-hyssop-Agastache-urticifolia/', 'https://garden.org/plants/view/124515/Giant-Hyssop-Agastache-urticifolia-Alba/']",False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,5.0,3.0,3.0,False,Perennial,Medium,Dense,Rhizomatous,Rapid,False,"['CA', 'CO', 'ID', 'MT', 'NV', 'OR', 'UT', 'WA', 'WY']",Slow,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,Agastache,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,False,True,True,False,False,4.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,urticifolia,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/79744/Nettleleaf-giant-hyssop-Agastache-urticifolia/', 'https://garden.org/plants/view/124515/Giant-Hyssop-Agastache-urticifolia-Alba/']",False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,1.0,5.0,3.0,3.0,False,Perennial,Medium,Dense,Rhizomatous,Rapid,False,"['CA', 'CO', 'ID', 'MT', 'NV', 'OR', 'UT', 'WA', 'WY']",Slow,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Alnus,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,7.0,False,True,True,False,False,4.0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,maritima,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,['https://garden.org/plants/view/79821/Seaside-Alder-Alnus-maritima/'],False,False,True,False,False,False,False,True,True,False,True,False,True,True,False,False,True,False,10.0,30.0,10.0,30.0,False,Perennial,Medium,Moderate,Single Stem,Moderate,False,"['DE', 'GA', 'MD', 'OK']",Slow,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Alnus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.0,True,True,True,False,False,4.0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,rubra,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,['https://garden.org/plants/view/79824/Red-Alder-Alnus-rubra/'],False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,20.0,80.0,30.0,40.0,False,Perennial,Medium,Dense,Single Stem,Rapid,False,"['AK', 'CA', 'ID', 'MT', 'OR', 'WA']",Moderate,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Alnus,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8.0,False,True,True,False,False,4.0,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,serrulata,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,['https://garden.org/plants/view/79825/Smooth-Alder-Alnus-serrulata/'],False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,30.0,30.0,12.0,12.0,False,Perennial,Medium,Dense,Multiple Stem,Rapid,False,"['AL', 'AR', 'CT', 'DC', 'DE', 'FL', 'GA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MO', 'MS', 'NC', 'NH', 'NJ', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'TN', 'TX', 'VA', 'VT', 'WV']",Slow,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Ammophila,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,True,True,False,False,4.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,breviligulata,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,['https://garden.org/plants/view/79873/American-Beach-Grass-Ammophila-breviligulata/'],False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,4.0,4.0,,,False,Perennial,High,Dense,Rhizomatous,Rapid,False,"['CA', 'CT', 'DE', 'IL', 'IN', 'MA', 'MD', 'ME', 'MI', 'MN', 'NC', 'NH', 'NJ', 'NY', 'OH', 'OR', 'PA', 'RI', 'SC', 'VA', 'VT', 'WA', 'WI']",Moderate,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,Amorpha,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.0,True,True,True,False,False,3.0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,canescens,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,['https://garden.org/plants/view/75233/Leadplant-Amorpha-canescens/'],False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,4.0,1.0,2.0,False,Perennial,Low,Dense,Multiple Stem,Moderate,False,"['AR', 'CO', 'IA', 'IL', 'IN', 'KS', 'LA', 'MI', 'MN', 'MO', 'MT', 'ND', 'NE', 'NM', 'OK', 'SD', 'TX', 'WI', 'WY']",None,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,Ampelopsis,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,True,True,False,False,6.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,cordata,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,['https://garden.org/plants/view/79882/Heartleaf-peppervine-Ampelopsis-cordata/'],False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.0,24.0,,,,,,,,,False,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,Ambrosia,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,True,False,False,8.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,dumosa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,['https://garden.org/plants/view/79850/White-Bur-Sage-Ambrosia-dumosa/'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0,2.0,2.0,3.0,False,Perennial,Low,Moderate,Single Crown,Rapid,False,"['AZ', 'CA', 'NV', 'UT']",None,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,Amorpha,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,True,True,False,False,3.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,fruticosa,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,['https://garden.org/plants/view/79877/Indigo-Bush-Amorpha-fruticosa/'],False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,6.0,12.0,4.0,6.0,True,Perennial,Low,Dense,Multiple Stem,Slow,False,"['AL', 'AR', 'AZ', 'CA', 'CO', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'ID', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'NC', 'ND', 'NE', 'NH', 'NJ', 'NM', 'NY', 'OH', 'OK', 'OR', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'UT', 'VA', 'VT', 'WA', 'WI', 'WV', 'WY']",None,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,Amelanchier,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,8.0,False,True,True,False,False,4.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,laevis,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"['https://garden.org/plants/view/75230/Allegheny-Serviceberry-Amelanchier-laevis/', 'https://garden.org/plants/view/119127/Allegheny-Serviceberry-Amelanchier-laevis-Snowflakes/', 'https://garden.org/plants/view/128417/Allegheny-Serviceberry-Amelanchier-laevis-Snowcloud/', 'https://garden.org/plants/view/140094/Allegheny-Serviceberry-Amelanchier-laevis-Prince-Charles/', 'https://garden.org/plants/view/163409/Allegheny-Serviceberry-Amelanchier-laevis-Spring-Flurry/']",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,15.0,40.0,15.0,40.0,True,Perennial,Low,Moderate,Multiple Stem,Moderate,False,"['AL', 'CT', 'DC', 'DE', 'GA', 'IA', 'IL', 'IN', 'KY', 'MA', 'MD', 'ME', 'MI', 'MN', 'NC', 'NH', 'NJ', 'NY', 'OH', 'PA', 'RI', 'SC', 'TN', 'VA', 'VT', 'WA', 'WI', 'WV']",None,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False
False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,Andropogon,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,,False,True,True,False,False,4.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,gerardii,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,"['https://garden.org/plants/view/75256/Big-Bluestem-Andropogon-gerardii/', 'https://garden.org/plants/view/225790/Big-Blue-Stem-Andropogon-gerardii-var-gerardii/', 'https://garden.org/plants/view/144565/Big-Bluestem-Andropogon-gerardii-Pawnee/', 'https://garden.org/plants/view/227027/Big-Blue-Stem-Andropogon-gerardii-var-hondurensis/', 'https://garden.org/plants/view/700935/Red-October-Big-Bluestem-Andropogon-gerardii-Red-October/', 'https://garden.org/plants/view/707720/Big-Bluestem-Andropogon-gerardii-Rain-Dance/', 'https://garden.org/plants/view/707967/Big-Bluestem-Andropogon-gerardii-Dancing-Wind/', 'https://garden.org/plants/view/707968/Big-Bluestem-Andropogon-gerardii-Blackhawks/', 'https://garden.org/plants/view/737056/Bluestem-Grass-Andropogon-gerardii-Windwalker/', 'https://garden.org/plants/view/737159/Big-Bluestem-Andropogon-gerardii-Lord-Snowden/', 'https://garden.org/plants/view/741216/Bluestem-Andropogon-gerardii-Indian-Warrior/', 'https://garden.org/plants/view/762686/Big-Bluestem-Andropogon-gerardii-Niagara/']",False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,3.0,8.0,2.0,3.0,False,Perennial,Low,Dense,Bunch,Moderate,False,"['AL', 'AR', 'AZ', 'CO', 'CT', 'DC', 'DE', 'FL', 'GA', 'IA', 'IL', 'IN', 'KS', 'KY', 'LA', 'MA', 'MD', 'ME', 'MI', 'MN', 'MO', 'MS', 'MT', 'NC', 'ND', 'NE', 'NH', 'NJ', 'NM', 'NY', 'OH', 'OK', 'PA', 'RI', 'SC', 'SD', 'TN', 'TX', 'UT', 'VA', 'VT', 'WI', 'WV', 'WY']",Slow,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
